duration,src_bytes,dst_bytes,original_target,intrusion
-2.3025850929940455,5.338018733399589,7.417640460671071,normal.,0
-2.3025850929940455,10.88196591937912,8.895643325672793,back.,1
-2.3025850929940455,5.303802296778606,6.618872485953837,normal.,0
-2.3025850929940455,5.521860837883573,11.293065267545472,normal.,0
-2.3025850929940455,5.236973736306985,10.135079316990357,normal.,0
-2.3025850929940455,5.407620101438487,9.089877498760535,normal.,0
-2.3025850929940455,5.781052110147502,8.579811119394943,normal.,0
-2.3025850929940455,5.425390449111513,7.462846561046113,normal.,0
-2.3025850929940455,5.338018733399589,7.921209018568924,normal.,0
-2.3025850929940455,5.0632277442154265,10.241069887056321,normal.,0
-2.3025850929940455,5.442850517280335,6.624198021107306,normal.,0
-2.3025850929940455,5.357057861570636,5.771752601095469,normal.,0
-2.3025850929940455,5.5258512661635395,8.119726014419134,normal.,0
-2.3025850929940455,5.303802296778606,6.775480239672318,normal.,0
-2.3025850929940455,5.429784129290343,7.439030379615537,normal.,0
-2.3025850929940455,5.733664849138071,8.776491221326012,normal.,0
-2.3025850929940455,5.361761539104571,9.885786814721767,normal.,0
-2.3025850929940455,5.323497665078335,5.568726110329361,normal.,0
-2.3025850929940455,5.620763118936109,8.267731331784153,normal.,0
-2.3025850929940455,5.652839995918626,7.198258368620619,normal.,0
-2.3025850929940455,5.371103036273684,9.374251831453877,normal.,0
-2.3025850929940455,5.54556799320548,7.8755372856444295,normal.,0
-2.3025850929940455,5.17105201550216,8.530918566034714,normal.,0
-2.3025850929940455,5.749711406544601,8.663904841575064,normal.,0
-2.3025850929940455,3.933784497209659,9.002959435340971,phf.,1
-2.3025850929940455,5.568726110329361,9.4666943028283,normal.,0
-2.3025850929940455,5.357057861570636,6.03572063836252,normal.,0
-2.3025850929940455,5.863915226161007,8.494149718247625,normal.,0
-2.3025850929940455,10.897111478511128,7.286260205507518,back.,1
-2.3025850929940455,5.730424405602622,5.945682354452854,normal.,0
-2.3025850929940455,5.394081988532416,8.439037036415947,normal.,0
-2.3025850929940455,5.342812606434588,8.004398964555403,normal.,0
-2.3025850929940455,5.572534188046247,5.8114403493627105,normal.,0
-2.3025850929940455,5.455748374496865,6.344056165609079,normal.,0
-2.3025850929940455,5.323497665078335,7.426013214565423,normal.,0
-2.3025850929940455,5.460010955546024,5.236973736306985,normal.,0
-2.3025850929940455,5.687314281948894,7.236411334403344,normal.,0
-2.3025850929940455,5.3986150878634005,6.768608147571979,normal.,0
-2.3025850929940455,5.740114403903592,5.557214087568064,normal.,0
2.4932054526026954,3.933784497209659,9.002959435340971,phf.,1
-2.3025850929940455,5.46848199307136,7.245726391727086,normal.,0
-2.3025850929940455,5.460010955546024,9.387908984738958,normal.,0
-2.3025850929940455,5.455748374496865,9.228877492974593,normal.,0
-2.3025850929940455,5.840932312803435,5.541655625147766,normal.,0
-2.3025850929940455,5.371103036273684,7.881975238653928,normal.,0
-2.3025850929940455,5.730424405602622,5.756058619221572,normal.,0
-2.3025850929940455,5.165357239291806,10.441911806233374,normal.,0
-2.3025850929940455,5.323497665078335,10.913015407826384,normal.,0
-2.3025850929940455,5.394081988532416,5.568726110329361,normal.,0
5.371103036273684,5.557214087568064,5.61349300330874,normal.,0
-2.3025850929940455,5.357057861570636,10.23319050056299,normal.,0
-2.3025850929940455,5.6736668507515775,7.307939802646376,normal.,0
-2.3025850929940455,5.366443195595637,7.3771962499653965,normal.,0
-2.3025850929940455,5.112590016619249,10.45507404895447,normal.,0
-2.3025850929940455,5.366443195595637,5.99918467012312,normal.,0
-2.3025850929940455,5.4514675460417115,8.247770071747846,normal.,0
-2.3025850929940455,5.541655625147766,9.61387695500805,normal.,0
-2.3025850929940455,5.717356594683319,7.53908024589874,normal.,0
-2.3025850929940455,5.826295049131593,7.222639008859063,normal.,0
-2.3025850929940455,5.790265934544339,5.984188138137206,normal.,0
-2.3025850929940455,5.710758088392627,9.244751460482588,normal.,0
-2.3025850929940455,5.308762624409575,6.320948134193518,normal.,0
-2.3025850929940455,5.620763118936109,8.056458472790817,normal.,0
-2.3025850929940455,5.447168313280391,6.449047609478253,normal.,0
-2.3025850929940455,5.790265934544339,6.633450003571995,normal.,0
-2.3025850929940455,5.553347106724568,9.305023082235389,normal.,0
-2.3025850929940455,5.497577977398914,7.570494797120657,normal.,0
-2.3025850929940455,5.846727750641299,9.215835247458143,normal.,0
-2.3025850929940455,5.094363509626968,9.595337431444483,normal.,0
-2.3025850929940455,5.43415858945945,8.841607305923633,normal.,0
-2.3025850929940455,5.460010955546024,6.155070385705995,normal.,0
-2.3025850929940455,5.384953673207583,6.587687746386201,normal.,0
-2.3025850929940455,5.442850517280335,8.864195505939188,normal.,0
-2.3025850929940455,5.707442435487688,8.132735866465053,normal.,0
-2.3025850929940455,5.6458001921178536,7.911360675183001,normal.,0
-2.3025850929940455,5.501666290534067,6.8406534754414015,normal.,0
-2.3025850929940455,5.357057861570636,7.559090391727643,normal.,0
-2.3025850929940455,5.759217181544302,7.885366860837876,normal.,0
-2.3025850929940455,5.656341400056065,9.074188405789078,normal.,0
-2.3025850929940455,5.517854422268135,7.784930892127723,normal.,0
-2.3025850929940455,5.720639591722624,7.95546016370968,normal.,0
-2.3025850929940455,4.963543686562405,8.95958150362899,normal.,0
-2.3025850929940455,5.670225691127358,9.300373013679067,normal.,0
-2.3025850929940455,5.136386499401816,9.307113118072445,normal.,0
-2.3025850929940455,5.777961872830453,7.319268725624505,normal.,0
-2.3025850929940455,5.153869462182164,8.079958739619087,normal.,0
-2.3025850929940455,5.472690753492817,9.073156603253313,normal.,0
-2.3025850929940455,5.790265934544339,7.854031906346549,normal.,0
-2.3025850929940455,5.736894826106403,7.0725067145826275,normal.,0
-2.3025850929940455,5.843834230103957,7.565327094028162,normal.,0
-2.3025850929940455,5.288771953704505,7.480484706062943,normal.,0
-2.3025850929940455,5.303802296778606,9.08580836314846,normal.,0
-2.3025850929940455,5.620763118936109,9.203728562055124,normal.,0
-2.3025850929940455,5.472690753492817,7.0725067145826275,normal.,0
-2.3025850929940455,5.749711406544601,8.240938905696757,normal.,0
-2.3025850929940455,5.638710477912486,5.670225691127358,normal.,0
-2.3025850929940455,5.371103036273684,5.752890048763229,normal.,0
-2.3025850929940455,5.4120923808068815,8.17698197350817,normal.,0
-2.3025850929940455,5.43415858945945,10.796327450493536,normal.,0
-2.3025850929940455,5.74652262833236,5.583872177983643,normal.,0
-2.3025850929940455,5.697429000684026,5.875211590283732,normal.,0
-2.3025850929940455,5.710758088392627,7.219715243893441,normal.,0
-2.3025850929940455,5.43851399704132,9.977532308406028,normal.,0
-2.3025850929940455,5.460010955546024,6.957592513829309,normal.,0
-2.3025850929940455,5.979138897417345,9.219805436591882,normal.,0
-2.3025850929940455,5.493472881322077,8.961250610145958,normal.,0
-2.3025850929940455,5.670225691127358,7.767729595377388,normal.,0
-2.3025850929940455,5.338018733399589,7.73983797356286,normal.,0
-2.3025850929940455,5.328361487896413,8.044016533435004,normal.,0
-2.3025850929940455,5.318610069815799,6.931569457081392,normal.,0
-2.3025850929940455,5.323497665078335,5.790265934544339,normal.,0
-2.3025850929940455,5.333201768401539,9.885634124316535,normal.,0
-2.3025850929940455,5.572534188046247,8.024894872264131,normal.,0
-2.3025850929940455,5.81740873473106,7.085985142872835,normal.,0
-2.3025850929940455,5.403127730900382,7.252124821063715,normal.,0
-2.3025850929940455,5.464255444091467,6.176075148705408,normal.,0
-2.3025850929940455,5.447168313280391,6.826653677545096,normal.,0
-2.3025850929940455,5.670225691127358,8.26232674790608,normal.,0
-2.3025850929940455,5.717356594683319,7.183187629005001,normal.,0
-2.3025850929940455,5.749711406544601,7.709353195546886,normal.,0
-2.3025850929940455,5.911067610035953,10.163815128977292,normal.,0
-2.3025850929940455,5.159629846774143,7.5822801354139875,normal.,0
-2.3025850929940455,5.4120923808068815,5.897428555181388,normal.,0
-2.3025850929940455,5.6315701405422764,8.219353033198397,normal.,0
-2.3025850929940455,5.8321756894246,7.7778345190515985,normal.,0
-2.3025850929940455,5.380358076884246,8.153666254671126,normal.,0
-2.3025850929940455,5.247550249494384,11.070585250620757,normal.,0
-2.3025850929940455,6.061689991997479,9.231426488972442,normal.,0
-2.3025850929940455,5.6598305871270185,9.227403957402062,normal.,0
-2.3025850929940455,5.6736668507515775,8.06843428639978,normal.,0
-2.3025850929940455,5.489350863944013,7.987218726589264,normal.,0
-2.3025850929940455,4.991112627607392,9.848614173074306,normal.,0
-2.3025850929940455,5.723911845951367,8.977411601177172,normal.,0
-2.3025850929940455,5.670225691127358,8.776336890811477,normal.,0
-2.3025850929940455,5.231643233280044,6.877399158967238,normal.,0
-2.3025850929940455,5.799395638859147,6.8701572485668185,normal.,0
-2.3025850929940455,5.394081988532416,8.65313916658865,normal.,0
-2.3025850929940455,5.74652262833236,7.7778345190515985,normal.,0
-2.3025850929940455,5.333201768401539,7.40677144478863,normal.,0
-2.3025850929940455,10.560180788905162,8.895643325672793,back.,1
-2.3025850929940455,5.4165447479126865,6.4817302569086115,normal.,0
-2.3025850929940455,5.663307642090483,5.68391984555995,normal.,0
-2.3025850929940455,5.840932312803435,9.385897434413113,normal.,0
-2.3025850929940455,5.323497665078335,6.785700632974831,normal.,0
-2.3025850929940455,10.00893256462403,9.02582841801292,back.,1
-2.3025850929940455,5.808442745199634,6.785700632974831,normal.,0
-2.3025850929940455,5.687314281948894,7.994666037675906,normal.,0
-2.3025850929940455,5.6315701405422764,7.692615267465282,normal.,0
-2.3025850929940455,5.897428555181388,6.0428703351678825,normal.,0
-2.3025850929940455,5.403127730900382,9.865531239691768,normal.,0
-2.3025850929940455,5.572534188046247,5.869579359117858,normal.,0
-2.3025850929940455,5.403127730900382,7.731535907177285,normal.,0
-2.3025850929940455,5.493472881322077,5.891920416771596,normal.,0
-2.3025850929940455,5.849612922867741,7.450718900275935,normal.,0
-2.3025850929940455,5.493472881322077,5.568726110329361,normal.,0
-2.3025850929940455,5.743323649276734,7.658274739399952,normal.,0
-2.3025850929940455,5.318610069815799,6.403739747144695,normal.,0
-2.3025850929940455,5.680513847716846,5.690697235107546,normal.,0
-2.3025850929940455,5.476881874464279,8.447650168623804,normal.,0
-2.3025850929940455,5.420977379283924,6.137943013486706,normal.,0
-2.3025850929940455,5.1480757032174935,7.945945008751059,normal.,0
-2.3025850929940455,5.442850517280335,5.680513847716846,normal.,0
-2.3025850929940455,5.820379622240015,7.113223538616339,normal.,0
-2.3025850929940455,5.733664849138071,8.16738036349795,normal.,0
-2.3025850929940455,5.677096209393695,7.749796490223519,normal.,0
-2.3025850929940455,5.781052110147502,9.499728488307154,normal.,0
-2.3025850929940455,5.730424405602622,6.815749633186113,normal.,0
-2.3025850929940455,5.338018733399589,6.433100851520974,normal.,0
-2.3025850929940455,5.263208189434469,7.123753362135475,normal.,0
-2.3025850929940455,5.403127730900382,7.293765699256166,normal.,0
-2.3025850929940455,5.823341709713841,6.999513704221678,normal.,0
-2.3025850929940455,5.6315701405422764,9.273887777120521,normal.,0
-2.3025850929940455,5.3757412635128405,7.3588945905814755,normal.,0
-2.3025850929940455,5.924523141354101,7.004972729697496,normal.,0
-2.3025850929940455,5.872399439949042,7.893609386241609,normal.,0
-2.3025850929940455,5.624378451868933,7.546499070662696,normal.,0
-2.3025850929940455,5.472690753492817,8.153953892019942,normal.,0
-2.3025850929940455,5.004617221770693,10.135436224745389,normal.,0
-2.3025850929940455,5.6736668507515775,6.107245580093692,normal.,0
-2.3025850929940455,10.89785166962525,8.895643325672793,back.,1
-2.3025850929940455,5.3986150878634005,6.196647773045199,normal.,0
-2.3025850929940455,5.704115752446321,7.4091970114377865,normal.,0
-2.3025850929940455,5.591360045241914,9.384722158717688,normal.,0
-2.3025850929940455,5.247550249494384,7.562733193424579,normal.,0
-2.3025850929940455,5.268373490174964,4.852811208902689,normal.,0
-2.3025850929940455,5.472690753492817,6.634764755273346,normal.,0
-2.3025850929940455,5.338018733399589,8.005400433460041,normal.,0
-2.3025850929940455,5.743323649276734,6.980168959491182,normal.,0
-2.3025850929940455,5.333201768401539,5.68391984555995,normal.,0
-2.3025850929940455,5.420977379283924,8.810026971007622,normal.,0
-2.3025850929940455,5.838021949864404,7.164797715301805,normal.,0
-2.3025850929940455,5.777961872830453,8.975389892397938,normal.,0
-2.3025850929940455,5.730424405602622,6.980168959491182,normal.,0
-2.3025850929940455,5.509793112994564,6.838512376239977,normal.,0
-2.3025850929940455,5.717356594683319,7.8268819856755005,normal.,0
-2.3025850929940455,5.690697235107546,13.137319179759016,normal.,0
0.09531017980432493,10.720181128641562,8.384826834160096,back.,1
-2.3025850929940455,5.293807211070151,7.085985142872835,normal.,0
-2.3025850929940455,5.826295049131593,5.472690753492817,normal.,0
-2.3025850929940455,5.808442745199634,7.091825306310208,normal.,0
-2.3025850929940455,5.384953673207583,7.3409004028636105,normal.,0
-2.3025850929940455,5.59879226079857,5.6315701405422764,normal.,0
-2.3025850929940455,5.447168313280391,9.526106859323589,normal.,0
-2.3025850929940455,5.697429000684026,6.842790000129778,normal.,0
-2.3025850929940455,5.044070070182493,6.434707019550176,normal.,0
-2.3025850929940455,5.6315701405422764,7.904002560972219,normal.,0
-2.3025850929940455,5.61349300330874,9.532720928468676,normal.,0
-2.3025850929940455,5.855358414110991,6.586309576377547,normal.,0
-2.3025850929940455,5.210032451680465,7.905847171544692,normal.,0
-2.3025850929940455,5.861071083174386,7.52191336329171,normal.,0
-2.3025850929940455,5.649326288860142,5.9482960517066035,normal.,0
-2.3025850929940455,5.366443195595637,7.731974580635803,normal.,0
-2.3025850929940455,5.549465114271844,7.962102151352231,normal.,0
-2.3025850929940455,5.130490255904535,9.2207955258798,normal.,0
-2.3025850929940455,5.656341400056065,6.429880755355832,normal.,0
-2.3025850929940455,5.777961872830453,6.342297459563081,normal.,0
-2.3025850929940455,5.425390449111513,6.361475174231744,normal.,0
-2.3025850929940455,5.727173427446777,6.713077699978598,normal.,0
-2.3025850929940455,5.5649034757050835,9.215636323635366,normal.,0
-2.3025850929940455,5.489350863944013,6.48478789573783,normal.,0
-2.3025850929940455,5.43415858945945,8.928786152490517,normal.,0
-2.3025850929940455,6.410339342126064,6.791333815964886,normal.,0
-2.3025850929940455,10.096258490554389,8.895643325672793,back.,1
-2.3025850929940455,5.493472881322077,6.64911407531477,normal.,0
-2.3025850929940455,5.759217181544302,7.310617001220186,normal.,0
-2.3025850929940455,5.43415858945945,7.468570347493042,normal.,0
-2.3025850929940455,5.176714544788788,9.834464323445532,normal.,0
-2.3025850929940455,5.714062784063757,9.495000382595641,normal.,0
-2.3025850929940455,5.1065513509260825,10.261445173492858,normal.,0
-2.3025850929940455,5.723911845951367,6.222774661088585,normal.,0
-2.3025850929940455,5.323497665078335,6.378595948527642,normal.,0
-2.3025850929940455,5.756058619221572,7.273161989844316,normal.,0
-2.3025850929940455,5.777961872830453,9.01919197297927,normal.,0
-2.3025850929940455,5.2988172415896875,8.758899385877667,normal.,0
-2.3025850929940455,5.714062784063757,6.824482359788315,normal.,0
-2.3025850929940455,5.765504533284198,5.236973736306985,normal.,0
-2.3025850929940455,5.733664849138071,5.984188138137206,normal.,0
-2.3025850929940455,5.288771953704505,7.646879145782107,normal.,0
-2.3025850929940455,5.774862056337153,8.697696429403408,normal.,0
-2.3025850929940455,5.720639591722624,6.356281256738337,normal.,0
-2.3025850929940455,10.770842209596411,7.979373141251269,back.,1
-2.3025850929940455,5.749711406544601,5.727173427446777,normal.,0
-2.3025850929940455,5.774862056337153,7.503344755947277,normal.,0
-2.3025850929940455,5.333201768401539,7.56429034104535,normal.,0
-2.3025850929940455,5.308762624409575,6.315538817000633,normal.,0
-2.3025850929940455,5.403127730900382,8.679499098226291,normal.,0
-2.3025850929940455,10.552789945369643,8.895643325672793,back.,1
-2.3025850929940455,5.3895282466014205,7.226281734728899,normal.,0
-2.3025850929940455,5.680513847716846,8.06592495350626,normal.,0
-2.3025850929940455,5.481055503227208,9.672192114697829,normal.,0
-2.3025850929940455,5.425390449111513,9.934215573887151,normal.,0
-2.3025850929940455,5.6315701405422764,7.574096365121576,normal.,0
-2.3025850929940455,5.638710477912486,6.4152606119008695,normal.,0
-2.3025850929940455,10.906691489914584,9.02582841801292,back.,1
-2.3025850929940455,5.840932312803435,5.587623120115915,normal.,0
-2.3025850929940455,5.720639591722624,6.833139485601347,normal.,0
-2.3025850929940455,5.609838028479659,5.652839995918626,normal.,0
-2.3025850929940455,5.8667513029343406,5.846727750641299,normal.,0
-2.3025850929940455,5.352331954854275,5.968963281761469,normal.,0
1.1314021114911006,4.997887721273753,10.467297390279018,normal.,0
-2.3025850929940455,5.485211785187126,7.7053075188968725,normal.,0
-2.3025850929940455,5.313698468586339,7.0992843165270045,normal.,0
-2.3025850929940455,5.455748374496865,7.084310240881755,normal.,0
-2.3025850929940455,5.384953673207583,7.054536010190332,normal.,0
-2.3025850929940455,5.4120923808068815,8.679499098226291,normal.,0
-2.3025850929940455,5.472690753492817,8.49619424882018,normal.,0
-2.3025850929940455,5.313698468586339,10.380625050125458,normal.,0
-2.3025850929940455,5.318610069815799,6.744176965005318,normal.,0
-2.3025850929940455,5.46848199307136,6.835292107248422,normal.,0
-2.3025850929940455,5.43851399704132,8.931433022129157,normal.,0
-2.3025850929940455,5.371103036273684,6.144400203378695,normal.,0
-2.3025850929940455,5.697429000684026,7.413427647507327,normal.,0
-2.3025850929940455,5.371103036273684,6.408693522136389,normal.,0
-2.3025850929940455,5.710758088392627,8.056141374868321,normal.,0
-2.3025850929940455,4.984291318756654,6.965174769849623,normal.,0
-2.3025850929940455,5.472690753492817,7.717395774977887,normal.,0
-2.3025850929940455,5.258016069774511,7.780762656339933,normal.,0
-2.3025850929940455,5.472690753492817,8.81315588469924,normal.,0
-2.3025850929940455,5.4514675460417115,6.8618160470406915,normal.,0
-2.3025850929940455,5.697429000684026,5.74652262833236,normal.,0
-2.3025850929940455,5.799395638859147,6.774338165541786,normal.,0
-2.3025850929940455,5.460010955546024,8.5717003159149,normal.,0
-2.3025850929940455,5.768633446975818,7.544913949333227,normal.,0
-2.3025850929940455,5.513831890697755,6.67089305552699,normal.,0
-2.3025850929940455,5.638710477912486,6.021266038344772,normal.,0
-2.3025850929940455,5.687314281948894,10.232866836394104,normal.,0
-2.3025850929940455,5.7623657987550985,7.355704998696456,normal.,0
-2.3025850929940455,5.697429000684026,6.2501682738207425,normal.,0
-2.3025850929940455,5.442850517280335,5.5649034757050835,normal.,0
-2.3025850929940455,5.08821342874163,6.157190827552241,normal.,0
-2.3025850929940455,5.288771953704505,8.261035625483267,normal.,0
-2.3025850929940455,5.118592435601348,9.453764867547322,normal.,0
-2.3025850929940455,5.777961872830453,8.706837868589973,normal.,0
-2.3025850929940455,10.498362921988095,9.025708147644988,back.,1
-2.3025850929940455,5.323497665078335,5.787204082795274,normal.,0
-2.3025850929940455,5.677096209393695,9.016767758752207,normal.,0
2.4932054526026954,9.48342390235972,7.286260205507518,back.,1
-2.3025850929940455,5.723911845951367,7.947360387070215,normal.,0
2.4069451083182885,10.906691489914584,9.025708147644988,back.,1
-2.3025850929940455,5.805436128382701,11.026468824196428,normal.,0
-2.3025850929940455,5.252796851246227,6.131443857161423,normal.,0
-2.3025850929940455,5.485211785187126,7.742879338437632,normal.,0
-2.3025850929940455,5.394081988532416,9.400721033438039,normal.,0
-2.3025850929940455,5.666772649022301,7.449556177047448,normal.,0
-2.3025850929940455,5.384953673207583,6.715504591110298,normal.,0
-2.3025850929940455,5.704115752446321,8.512401730680107,normal.,0
-2.3025850929940455,5.8667513029343406,7.2123682120938994,normal.,0
-2.3025850929940455,5.476881874464279,8.799525981936803,normal.,0
-2.3025850929940455,5.787204082795274,7.469711183849735,normal.,0
-2.3025850929940455,5.4120923808068815,7.865610129933985,normal.,0
-2.3025850929940455,5.318610069815799,5.6458001921178536,normal.,0
-2.3025850929940455,5.649326288860142,6.36492285908106,normal.,0
-2.3025850929940455,5.460010955546024,6.308280574284827,normal.,0
-2.3025850929940455,5.328361487896413,5.371103036273684,normal.,0
-2.3025850929940455,5.3895282466014205,6.8586700712916455,normal.,0
-2.3025850929940455,5.3986150878634005,9.464292429763105,normal.,0
-2.3025850929940455,10.906691489914584,7.979373141251269,back.,1
-2.3025850929940455,5.656341400056065,6.787957715526542,normal.,0
-2.3025850929940455,5.226284163648205,9.239131889638925,normal.,0
-2.3025850929940455,5.318610069815799,9.621197583198724,normal.,0
-2.3025850929940455,5.3757412635128405,6.463185450993212,normal.,0
2.2082744135228043,10.906691489914584,9.025708147644988,back.,1
-2.3025850929940455,5.82923969201315,9.281274025593202,normal.,0
-2.3025850929940455,5.765504533284198,11.249533973085262,normal.,0
-2.3025850929940455,5.82923969201315,8.09379830114209,normal.,0
-2.3025850929940455,10.858847062945161,8.895643325672793,back.,1
-2.3025850929940455,5.768633446975818,7.92374653896191,normal.,0
-2.3025850929940455,5.8114403493627105,7.886118995054071,normal.,0
-2.3025850929940455,5.513831890697755,6.962338156752429,normal.,0
-2.3025850929940455,5.323497665078335,6.836366682894484,normal.,0
-2.3025850929940455,6.14010004624713,9.217127288665157,normal.,0
-2.3025850929940455,5.50573795739701,10.048457648036475,normal.,0
-2.3025850929940455,5.425390449111513,7.404339980457785,normal.,0
-2.3025850929940455,5.717356594683319,7.684370064783345,normal.,0
-2.3025850929940455,5.273512247629066,7.884990581483647,normal.,0
-2.3025850929940455,5.394081988532416,8.140927597712501,normal.,0
-2.3025850929940455,5.263208189434469,6.587687746386201,normal.,0
-2.3025850929940455,5.781052110147502,5.902906520126191,normal.,0
-2.3025850929940455,5.19351225218191,6.704536896475197,normal.,0
-2.3025850929940455,5.308762624409575,8.365928343567436,normal.,0
-2.3025850929940455,5.236973736306985,8.881155517765537,normal.,0
-2.3025850929940455,5.429784129290343,7.904002560972219,normal.,0
2.0918640616783932,10.906691489914584,9.025708147644988,back.,1
-2.3025850929940455,10.505070279292857,8.384826834160096,back.,1
-2.3025850929940455,5.704115752446321,5.5610661724546055,normal.,0
-2.3025850929940455,5.447168313280391,7.2605928696896145,normal.,0
-2.3025850929940455,5.790265934544339,6.322744757026769,normal.,0
-2.3025850929940455,5.707442435487688,5.730424405602622,normal.,0
-2.3025850929940455,5.649326288860142,7.726256760694784,normal.,0
-2.3025850929940455,5.442850517280335,7.550713817958795,normal.,0
-2.3025850929940455,5.5649034757050835,7.150779885889496,normal.,0
-2.3025850929940455,5.497577977398914,7.166343191229542,normal.,0
-2.3025850929940455,5.118592435601348,8.948468986024118,normal.,0
-2.3025850929940455,5.342812606434588,5.541655625147766,normal.,0
-2.3025850929940455,5.609838028479659,8.029465413340647,normal.,0
-2.3025850929940455,5.784132827309859,5.908354640384975,normal.,0
-2.3025850929940455,5.303802296778606,11.04348327808623,normal.,0
0.09531017980432493,5.59879226079857,5.609838028479659,normal.,0
-2.3025850929940455,5.4514675460417115,5.635146682266063,normal.,0
-2.3025850929940455,5.252796851246227,7.997024052647094,normal.,0
-2.3025850929940455,5.8114403493627105,9.47278924824861,normal.,0
-2.3025850929940455,5.787204082795274,6.439510102751265,normal.,0
-2.3025850929940455,5.627980761239919,8.991823600588964,normal.,0
-2.3025850929940455,5.743323649276734,7.4770950638140095,normal.,0
-2.3025850929940455,5.50573795739701,6.093795478205444,normal.,0
-2.3025850929940455,5.6315701405422764,7.294445231763968,normal.,0
-2.3025850929940455,5.989212012054688,7.133375760171239,normal.,0
-2.3025850929940455,10.897111478511128,8.895643325672793,back.,1
-2.3025850929940455,5.694068782468562,6.028519455058993,normal.,0
-2.3025850929940455,5.784132827309859,5.81740873473106,normal.,0
-2.3025850929940455,5.6736668507515775,8.941950992904811,normal.,0
-2.3025850929940455,5.403127730900382,9.547391012718048,normal.,0
-2.3025850929940455,5.54556799320548,9.414023797333932,normal.,0
-2.3025850929940455,5.7623657987550985,8.187883244254417,normal.,0
-2.3025850929940455,5.3986150878634005,6.466300233140817,normal.,0
-2.3025850929940455,5.617134667930529,9.918282564590381,normal.,0
-2.3025850929940455,5.323497665078335,7.147637946300623,normal.,0
-2.3025850929940455,5.81740873473106,9.13864026781097,normal.,0
-2.3025850929940455,5.652839995918626,8.691163305121133,normal.,0
-2.3025850929940455,5.08821342874163,7.583807164113445,normal.,0
-2.3025850929940455,5.6598305871270185,8.416289396475353,normal.,0
-2.3025850929940455,5.252796851246227,5.59879226079857,normal.,0
-2.3025850929940455,10.906691489914584,9.025708147644988,back.,1
